timestamps,values,labels
1605443700000,0.32366522366522366,0
1605444000000,0.29797979797979796,0
1605444300000,0.2975468975468975,0
1605444600000,0.286002886002886,0
1605444900000,0.2896103896103896,0
1605445200000,0.2841269841269841,0
1605445500000,0.30216450216450214,0
1605445800000,0.29177489177489174,0
1605446100000,0.2961038961038961,0
1605446400000,0.2940836940836941,0
1605446700000,0.2985569985569986,0
1605447000000,0.3294372294372294,0
1605447300000,0.3167388167388167,0
1605447600000,0.3194805194805195,0
1605447900000,0.30562770562770564,0
1605448200000,0.30634920634920637,0
1605448500000,0.3181818181818182,0
1605448800000,0.3202020202020202,0
1605449100000,0.3075036075036075,0
1605449400000,0.30187590187590185,0
1605449700000,0.30057720057720055,0
1605450000000,0.29365079365079366,0
1605450300000,0.29927849927849925,0
1605450600000,0.2728715728715729,0
1605450900000,0.2896103896103896,0
1605451200000,0.2728715728715729,0
1605451500000,0.2675324675324675,0
1605451800000,0.2728715728715729,0
1605452100000,0.24978354978354977,0
1605452400000,0.2525252525252525,0
1605452700000,0.24848484848484845,0
1605453000000,0.26594516594516593,0
1605453300000,0.24718614718614718,0
1605453600000,0.23448773448773447,0
1605453900000,0.22150072150072148,0
1605454200000,0.21717171717171715,0
1605454500000,0.20663780663780662,0
1605454800000,0.21385281385281382,0
1605455100000,0.19682539682539682,0
1605455400000,0.19105339105339106,0
1605455700000,0.20202020202020202,0
1605456000000,0.2662337662337662,0
1605456300000,0.273015873015873,0
1605456600000,0.2763347763347763,0
1605456900000,0.24603174603174602,0
1605457200000,0.18484848484848482,0
1605457500000,0.17777777777777776,0
1605457800000,0.17806637806637807,0
1605458100000,0.14054834054834053,0
1605458400000,0.14458874458874457,0
1605458700000,0.129004329004329,0
1605459000000,0.11212121212121212,0
1605459300000,0.11269841269841269,0
1605459600000,0.1015873015873016,0
1605459900000,0.09567099567099567,0
1605460200000,0.09841269841269842,0
1605460500000,0.09494949494949495,0
1605460800000,0.09062049062049062,0
1605461100000,0.07907647907647908,0
1605461400000,0.0658008658008658,0
1605461700000,0.07041847041847042,0
1605462000000,0.07056277056277056,0
1605462300000,0.06868686868686869,0
1605462600000,0.06507936507936508,0
1605462900000,0.06060606060606061,0
1605463200000,0.05873015873015874,0
1605463500000,0.05873015873015874,0
1605463800000,0.05108225108225108,0
1605464100000,0.05209235209235209,0
1605464400000,0.03910533910533911,0
1605464700000,0.06190476190476191,0
1605465000000,0.04256854256854257,0
1605465300000,0.04920634920634921,0
1605465600000,0.05064935064935065,0
1605465900000,0.04213564213564214,0
1605466200000,0.044877344877344884,0
1605466500000,0.04054834054834055,0
1605466800000,0.043722943722943726,0
1605467100000,0.04877344877344877,0
1605467400000,0.043001443001443006,0
1605467700000,0.06435786435786436,0
1605468000000,0.05382395382395382,0
1605468300000,0.04458874458874459,0
1605468600000,0.03953823953823954,0
1605468900000,0.04458874458874459,0
1605469200000,0.052525252525252523,0
1605469500000,0.04415584415584416,0
1605469800000,0.04415584415584416,0
1605470100000,0.048917748917748916,0
1605470400000,0.047041847041847044,0
1605470700000,0.05411255411255411,0
1605471000000,0.047763347763347765,0
1605471300000,0.061616161616161624,0
1605471600000,0.05945165945165946,0
1605471900000,0.05959595959595959,0
1605472200000,0.05382395382395382,0
1605472500000,0.06854256854256854,0
1605472800000,0.06118326118326118,0
1605473100000,0.0694083694083694,0
1605473400000,0.07431457431457432,0
1605473700000,0.11284271284271284,0
1605474000000,0.08658008658008658,0
1605474300000,0.09480519480519481,0
1605474600000,0.09855699855699855,0
1605474900000,0.1137085137085137,0
1605475200000,0.14978354978354977,0
1605475500000,0.1240981240981241,0
1605475800000,0.13953823953823952,0
1605476100000,0.14776334776334776,0
1605476400000,0.12914862914862912,0
1605476700000,0.14704184704184703,0
1605477000000,0.17604617604617603,0
1605477300000,0.18816738816738815,0
1605477600000,0.19624819624819623,0
1605477900000,0.21991341991341992,0
1605478200000,0.21948051948051947,0
1605478500000,0.2466089466089466,0
1605478800000,0.2676767676767677,0
1605479100000,0.28239538239538237,0
1605479400000,0.29177489177489174,0
1605479700000,0.2763347763347763,0
1605480000000,0.31082251082251083,0
1605480300000,0.3220779220779221,0
1605480600000,0.3282828282828283,0
1605480900000,0.3728715728715728,0
1605481200000,0.40404040404040403,0
1605481500000,0.34834054834054834,0
1605481800000,0.35079365079365077,0
1605482100000,0.37806637806637805,0
1605482400000,0.3632034632034632,0
1605482700000,0.3646464646464646,0
1605483000000,0.3642135642135642,0
1605483300000,0.3695526695526696,0
1605483600000,0.35714285714285715,0
1605483900000,0.34689754689754687,0
1605484200000,0.3594516594516594,0
1605484500000,0.3581529581529581,0
1605484800000,0.36522366522366523,0
1605485100000,0.3691197691197691,0
1605485400000,0.3577200577200577,0
1605485700000,0.3642135642135642,0
1605486000000,0.332034632034632,0
1605486300000,0.3489177489177489,0
1605486600000,0.32886002886002885,0
1605486900000,0.32626262626262625,0
1605487200000,0.345021645021645,0
1605487500000,0.3717171717171717,0
1605487800000,0.35613275613275613,0
1605488100000,0.3316017316017316,0
1605488400000,0.34689754689754687,0
1605488700000,0.3447330447330447,0
1605489000000,0.3503607503607504,0
1605489300000,0.36536796536796534,0
1605489600000,0.3303030303030303,0
1605489900000,0.3516594516594516,0
1605490200000,0.33665223665223665,0
1605490500000,0.34357864357864354,0
1605490800000,0.3997113997113997,0
1605491100000,0.3349206349206349,0
1605491400000,0.3443001443001443,0
1605491700000,0.35988455988455986,0
1605492000000,0.3945165945165945,0
1605492300000,0.3994227994227994,0
1605492600000,0.37272727272727274,0
1605492900000,0.35483405483405484,0
1605493200000,0.34949494949494947,0
1605493500000,0.3784992784992785,0
1605493800000,0.3844155844155844,0
1605494100000,0.39076479076479076,0
1605494400000,0.4106782106782107,0
1605494700000,0.3832611832611833,0
1605495000000,0.4163059163059163,0
1605495300000,0.41832611832611827,0
1605495600000,0.3838383838383838,0
1605495900000,0.3503607503607504,0
1605496200000,0.42712842712842713,0
1605496500000,0.348051948051948,0
1605496800000,0.33636363636363636,0
1605497100000,0.36118326118326116,0
1605497400000,0.33434343434343433,0
1605497700000,0.3365079365079365,0
1605498000000,0.36926406926406924,0
1605498300000,0.3082251082251082,0
1605498600000,0.3308802308802309,0
1605498900000,0.33953823953823953,0
1605499200000,0.27821067821067824,0
1605499500000,0.31875901875901874,0
1605499800000,0.3372294372294372,0
1605500100000,0.29307359307359304,0
1605500400000,0.3152958152958153,0
1605500700000,0.2875901875901876,0
1605501000000,0.33290043290043286,0
1605501300000,0.3271284271284271,0
1605501600000,0.3463203463203463,0
1605501900000,0.32236652236652236,0
1605502200000,0.29264069264069265,0
1605502500000,0.31933621933621936,0
1605502800000,0.28138528138528135,0
1605503100000,0.2821067821067821,0
1605503400000,0.27835497835497836,0
1605503700000,0.2769119769119769,0
1605504000000,0.28124098124098124,0
1605504300000,0.2564213564213564,0
1605504600000,0.2523809523809524,0
1605504900000,0.26204906204906203,0
1605505200000,0.2688311688311688,0
1605505500000,0.30808080808080807,0
1605505800000,0.27590187590187587,0
1605506100000,0.2595959595959596,0
1605506400000,0.2673881673881674,0
1605506700000,0.261038961038961,0
1605507000000,0.2769119769119769,0
1605507300000,0.2909090909090909,0
1605507600000,0.27186147186147186,0
1605507900000,0.28383838383838383,0
1605508200000,0.26435786435786435,0
1605508500000,0.27994227994227994,0
1605508800000,0.33939393939393936,0
1605509100000,0.2698412698412698,0
1605509400000,0.2649350649350649,0
1605509700000,0.2608946608946609,0
1605510000000,0.27489177489177485,0
1605510300000,0.2805194805194805,0
1605510600000,0.27864357864357864,0
1605510900000,0.27720057720057717,0
1605511200000,0.29494949494949496,0
1605511500000,0.2789321789321789,0
1605511800000,0.270995670995671,0
1605512100000,0.30303030303030304,0
1605512400000,0.3154401154401154,0
1605512700000,0.3164502164502164,0
1605513000000,0.3164502164502164,0
1605513300000,0.2922077922077922,0
1605513600000,0.30274170274170276,0
1605513900000,0.2711399711399711,0
1605514200000,0.2886002886002886,0
1605514500000,0.2893217893217893,0
1605514800000,0.2597402597402597,0
1605515100000,0.2988455988455988,0
1605515400000,0.26334776334776333,0
1605515700000,0.2637806637806638,0
1605516000000,0.27316017316017316,0
1605516300000,0.2774891774891775,0
1605516600000,0.2685425685425685,0
1605516900000,0.265079365079365,0
1605517200000,0.2608946608946609,0
1605517500000,0.28369408369408367,0
1605517800000,0.28196248196248197,0
1605518100000,0.2611832611832612,0
1605518400000,0.2685425685425685,0
1605518700000,0.2955266955266955,0
1605519000000,0.24603174603174602,0
1605519300000,0.2558441558441559,0
1605519600000,0.26926406926406926,0
1605519900000,0.27489177489177485,0
1605520200000,0.2855699855699856,0
1605520500000,0.2766233766233766,0
1605520800000,0.268975468975469,0
1605521100000,0.26060606060606056,0
1605521400000,0.2744588744588744,0
1605521700000,0.2725829725829726,0
1605522000000,0.25916305916305915,0
1605522300000,0.2665223665223665,0
1605522600000,0.2701298701298701,0
1605522900000,0.2660894660894661,0
1605523200000,0.2841269841269841,0
1605523500000,0.28124098124098124,0
1605523800000,0.2624819624819625,0
1605524100000,0.26017316017316017,0
1605524400000,0.278066378066378,0
1605524700000,0.26839826839826836,0
1605525000000,0.2577200577200577,0
1605525300000,0.2704184704184704,0
1605525600000,0.2691197691197691,0
1605525900000,0.2649350649350649,0
1605526200000,0.26796536796536796,0
1605526500000,0.259018759018759,0
1605526800000,0.29018759018759016,0
1605527100000,0.2665223665223665,0
1605527400000,0.2919191919191919,0
1605527700000,0.30086580086580084,0
1605528000000,0.3072150072150072,0
1605528300000,0.30274170274170276,0
1605528600000,0.28239538239538237,0
1605528900000,0.29797979797979796,0
1605529200000,0.28369408369408367,0
1605529500000,0.2893217893217893,0
1605529800000,0.28773448773448773,0
1605530100000,0.2702741702741703,0
1605530400000,0.30505050505050507,0
1605530700000,0.2909090909090909,0
1605531000000,0.28845598845598847,0
1605531300000,0.29292929292929293,0
1605531600000,0.31746031746031744,0
1605531900000,0.29624819624819626,0
1605532200000,0.2932178932178932,0
1605532500000,0.26955266955266954,0
1605532800000,0.2868686868686869,0
1605533100000,0.30678210678210677,0
1605533400000,0.2855699855699856,0
1605533700000,0.3347763347763348,0
1605534000000,0.3103896103896104,0
1605534300000,0.2857142857142857,0
1605534600000,0.2906204906204906,0
1605534900000,0.2961038961038961,0
1605535200000,0.34935064935064936,0
1605535500000,0.29264069264069265,0
1605535800000,0.28903318903318903,0
1605536100000,0.2777777777777778,0
1605536400000,0.2896103896103896,0
1605536700000,0.2881673881673881,0
1605537000000,0.29292929292929293,0
1605537300000,0.28643578643578643,0
1605537600000,0.2582972582972583,0
1605537900000,0.3118326118326118,0
1605538200000,0.27878787878787875,0
1605538500000,0.25036075036075034,0
1605538800000,0.2398268398268398,0
1605539100000,0.2818181818181818,0
1605539400000,0.22842712842712842,0
1605539700000,0.21572871572871571,0
1605540000000,0.21313131313131312,0
1605540300000,0.2108225108225108,0
1605540600000,0.20836940836940837,0
1605540900000,0.19725829725829722,0
1605541200000,0.18008658008658007,0
1605541500000,0.20505050505050504,0
1605541800000,0.20043290043290043,0
1605542100000,0.19336219336219335,0
1605542400000,0.278066378066378,0
1605542700000,0.272005772005772,0
1605543000000,0.24314574314574314,0
1605543300000,0.21904761904761905,0
1605543600000,0.1974025974025974,0
1605543900000,0.16926406926406926,0
1605544200000,0.16233766233766234,0
1605544500000,0.15036075036075036,0
1605544800000,0.14199134199134197,0
1605545100000,0.12828282828282828,0
1605545400000,0.11327561327561328,0
1605545700000,0.11688311688311688,0
1605546000000,0.11904761904761905,0
1605546300000,0.09134199134199134,0
1605546600000,0.09105339105339105,0
1605546900000,0.08196248196248196,0
1605547200000,0.07936507936507936,0
1605547500000,0.07157287157287158,0
1605547800000,0.0621933621933622,0
1605548100000,0.0658008658008658,0
1605548400000,0.0608946608946609,0
1605548700000,0.05786435786435787,0
1605549000000,0.05613275613275613,0
1605549300000,0.04935064935064935,0
1605549600000,0.04761904761904762,0
1605549900000,0.045743145743145745,0
1605550200000,0.05137085137085137,0
1605550500000,0.04646464646464647,0
1605550800000,0.04761904761904762,0
1605551100000,0.03463203463203463,0
1605551400000,0.03780663780663781,0
1605551700000,0.03867243867243868,0
1605552000000,0.04025974025974026,0
1605552300000,0.04603174603174603,0
1605552600000,0.04083694083694084,0
1605552900000,0.03751803751803752,0
1605553200000,0.04069264069264069,0
1605553500000,0.04285714285714286,0
1605553800000,0.032034632034632034,0
1605554100000,0.03578643578643579,0
1605554400000,0.04242424242424243,0
1605554700000,0.03607503607503608,0
1605555000000,0.04083694083694084,0
1605555300000,0.03780663780663781,0
1605555600000,0.0417027417027417,0
1605555900000,0.045165945165945166,0
1605556200000,0.04386724386724387,0
1605556500000,0.048484848484848485,0
1605556800000,0.05425685425685426,0
1605557100000,0.047763347763347765,0
1605557400000,0.046320346320346324,0
1605557700000,0.05440115440115441,0
1605558000000,0.05613275613275613,0
1605558300000,0.05064935064935065,0
1605558600000,0.05440115440115441,0
1605558900000,0.05916305916305917,0
1605559200000,0.058008658008658016,0
1605559500000,0.06046176046176046,0
1605559800000,0.06868686868686869,0
1605560100000,0.0670995670995671,0
1605560400000,0.08441558441558442,0
1605560700000,0.09999999999999999,0
1605561000000,0.09639249639249639,0
1605561300000,0.09956709956709957,0
1605561600000,0.10173160173160173,0
1605561900000,0.12106782106782107,0
1605562200000,0.1142857142857143,0
1605562500000,0.12308802308802308,0
1605562800000,0.14054834054834053,0
1605563100000,0.1455988455988456,0
1605563400000,0.17878787878787877,0
1605563700000,0.17027417027417027,0
1605564000000,0.18686868686868685,0
1605564300000,0.21904761904761905,0
1605564600000,0.24126984126984125,0
1605564900000,0.21659451659451656,0
1605565200000,0.23694083694083692,0
1605565500000,0.24805194805194805,0
1605565800000,0.2714285714285714,0
1605566100000,0.291053391053391,0
1605566400000,0.30476190476190473,0
1605566700000,0.29148629148629146,0
1605567000000,0.33953823953823953,0
1605567300000,0.32409812409812405,0
1605567600000,0.3115440115440115,0
1605567900000,0.343001443001443,0
1605568200000,0.3526695526695527,0
1605568500000,0.34949494949494947,0
1605568800000,0.35887445887445885,0
1605569100000,0.3344877344877345,0
1605569400000,0.34170274170274173,0
1605569700000,0.3575757575757576,0
1605570000000,0.370995670995671,0
1605570300000,0.3746031746031746,0
1605570600000,0.31717171717171716,0
1605570900000,0.34718614718614715,0
1605571200000,0.41298701298701296,0
1605571500000,0.38686868686868686,0
1605571800000,0.3577200577200577,0
1605572100000,0.34704184704184704,0
1605572400000,0.3421356421356421,0
1605572700000,0.3606060606060606,0
1605573000000,0.35079365079365077,0
1605573300000,0.34963924963924964,0
1605573600000,0.3424242424242424,0
1605573900000,0.32741702741702744,0
1605574200000,0.3714285714285714,0
1605574500000,0.3538239538239538,0
1605574800000,0.3447330447330447,0
1605575100000,0.36767676767676766,0
1605575400000,0.3434343434343434,0
1605575700000,0.34935064935064936,0
1605576000000,0.36017316017316015,0
1605576300000,0.31067821067821066,0
1605576600000,0.3699855699855699,0
1605576900000,0.3167388167388167,0
1605577200000,0.32886002886002885,0
1605577500000,0.3268398268398268,0
1605577800000,0.3326118326118326,0
1605578100000,0.3786435786435786,0
1605578400000,0.34444444444444444,0
1605578700000,0.3386724386724386,0
1605579000000,0.36854256854256856,0
1605579300000,0.345021645021645,0
1605579600000,0.32582972582972586,0
1605579900000,0.3069264069264069,0
1605580200000,0.3118326118326118,0
1605580500000,0.36204906204906206,0
1605580800000,0.3196248196248196,0
1605581100000,0.3708513708513708,0
1605581400000,0.36897546897546896,0
1605581700000,0.32900432900432897,0
1605582000000,0.317027417027417,0
1605582300000,0.331024531024531,0
1605582600000,0.33001443001443,0
1605582900000,0.32121212121212117,0
1605583200000,0.4253968253968254,0
1605583500000,0.34025974025974026,0
1605583800000,0.35497835497835495,0
1605584100000,0.3525252525252525,0
1605584400000,0.3168831168831169,0
1605584700000,0.33015873015873015,0
1605585000000,0.32741702741702744,0
1605585300000,0.3464646464646464,0
1605585600000,0.3242424242424242,0
1605585900000,0.30836940836940835,0
1605586200000,0.3232323232323232,0
1605586500000,0.30678210678210677,0
1605586800000,0.34054834054834054,0
1605587100000,0.33419913419913416,0
1605587400000,0.33795093795093795,0
1605587700000,0.3316017316017316,0
1605588000000,0.3396825396825397,0
1605588300000,0.3617604617604617,0
1605588600000,0.3207792207792208,0
1605588900000,0.3088023088023088,0
1605589200000,0.3142857142857143,0
1605589500000,0.291053391053391,0
1605589800000,0.2998556998556999,0
1605590100000,0.29682539682539677,0
1605590400000,0.2971139971139971,0
1605590700000,0.28975468975468976,0
1605591000000,0.27821067821067824,0
1605591300000,0.3046176046176046,0
1605591600000,0.2981240981240981,0
1605591900000,0.28239538239538237,0
1605592200000,0.3004329004329004,0
1605592500000,0.2988455988455988,0
1605592800000,0.26666666666666666,0
1605593100000,0.29826839826839824,0
1605593400000,0.30937950937950937,0
1605593700000,0.2874458874458874,0
1605594000000,0.3024531024531024,0
1605594300000,0.270995670995671,0
1605594600000,0.296969696969697,0
1605594900000,0.36147186147186144,0
1605595200000,0.2919191919191919,0
1605595500000,0.2875901875901876,0
1605595800000,0.2945165945165945,0
1605596100000,0.29163059163059163,0
1605596400000,0.3238095238095238,0
1605596700000,0.3318903318903319,0
1605597000000,0.2826839826839827,0
1605597300000,0.29668109668109666,0
1605597600000,0.30418470418470417,0
1605597900000,0.3131313131313131,0
1605598200000,0.2724386724386724,0
1605598500000,0.2976911976911977,0
1605598800000,0.2997113997113997,0
1605599100000,0.296969696969697,0
1605599400000,0.27734487734487734,0
1605599700000,0.2766233766233766,0
1605600000000,0.2831168831168831,0
1605600300000,0.288023088023088,0
1605600600000,0.33434343434343433,0
1605600900000,0.32741702741702744,0
1605601200000,0.2741702741702742,0
1605601500000,0.291053391053391,0
1605601800000,0.2754689754689755,0
1605602100000,0.3113997113997114,0
1605602400000,0.2655122655122655,0
1605602700000,0.30707070707070705,0
1605603000000,0.27085137085137084,0
1605603300000,0.2647907647907648,0
1605603600000,0.265079365079365,0
1605603900000,0.2688311688311688,0
1605604200000,0.27835497835497836,0
1605604500000,0.25093795093795096,0
1605604800000,0.2678210678210678,0
1605605100000,0.26219336219336214,0
1605605400000,0.26046176046176045,0
1605605700000,0.26464646464646463,0
1605606000000,0.2702741702741703,0
1605606300000,0.24574314574314574,0
1605606600000,0.2554112554112554,0
1605606900000,0.26926406926406926,0
1605607200000,0.24155844155844156,0
1605607500000,0.24184704184704184,0
1605607800000,0.2558441558441559,0
1605608100000,0.24199134199134195,0
1605608400000,0.28196248196248197,0
1605608700000,0.24906204906204904,0
1605609000000,0.2532467532467532,0
1605609300000,0.26046176046176045,0
1605609600000,0.2868686868686869,0
1605609900000,0.2737373737373737,0
1605610200000,0.25382395382395384,0
1605610500000,0.2523809523809524,0
1605610800000,0.2435786435786436,0
1605611100000,0.24401154401154398,0
1605611400000,0.2546897546897547,0
1605611700000,0.26724386724386723,0
1605612000000,0.2632034632034632,0
1605612300000,0.2632034632034632,0
1605612600000,0.2434343434343434,0
1605612900000,0.2660894660894661,0
1605613200000,0.30577200577200575,0
1605613500000,0.278066378066378,0
1605613800000,0.28369408369408367,0
1605614100000,0.2815295815295815,0
1605614400000,0.2515151515151515,0
1605614700000,0.3181818181818182,0
1605615000000,0.25757575757575757,0
1605615300000,0.2619047619047619,0
1605615600000,0.2525252525252525,0
1605615900000,0.2655122655122655,0
1605616200000,0.26998556998556994,0
1605616500000,0.3118326118326118,0
1605616800000,0.25497835497835497,0
1605617100000,0.27056277056277056,0
1605617400000,0.27878787878787875,0
1605617700000,0.27489177489177485,0
1605618000000,0.2874458874458874,0
1605618300000,0.27705627705627706,0
1605618600000,0.29437229437229434,0
1605618900000,0.27878787878787875,0
1605619200000,0.2767676767676768,0
1605619500000,0.2763347763347763,0
1605619800000,0.2737373737373737,0
1605620100000,0.2975468975468975,0
1605620400000,0.2841269841269841,0
1605620700000,0.278066378066378,0
1605621000000,0.268975468975469,0
1605621300000,0.265079365079365,0
1605621600000,0.29437229437229434,0
1605621900000,0.2655122655122655,0
1605622200000,0.28903318903318903,0
1605622500000,0.28787878787878785,0
1605622800000,0.2754689754689755,0
1605623100000,0.2624819624819625,0
1605623400000,0.28167388167388163,0
1605623700000,0.25945165945165943,0
1605624000000,0.24256854256854254,0
1605624300000,0.258008658008658,0
1605624600000,0.2313131313131313,0
1605624900000,0.23953823953823952,0
1605625200000,0.21515151515151512,0
1605625500000,0.2036075036075036,0
1605625800000,0.22886002886002885,0
1605626100000,0.21486291486291487,0
1605626400000,0.20865800865800863,0
1605626700000,0.21096681096681094,0
1605627000000,0.20764790764790764,0
1605627300000,0.19769119769119767,0
1605627600000,0.20404040404040402,0
1605627900000,0.1756132756132756,0
1605628200000,0.1847041847041847,0
1605628500000,0.19754689754689755,0
1605628800000,0.2532467532467532,0
1605629100000,0.25223665223665226,0
1605629400000,0.2227994227994228,0
1605629700000,0.1991341991341991,0
1605630000000,0.1867243867243867,0
1605630300000,0.18441558441558442,0
1605630600000,0.16147186147186146,0
1605630900000,0.14805194805194802,0
1605631200000,0.14069264069264067,0
1605631500000,0.12582972582972582,0
1605631800000,0.12005772005772006,0
1605632100000,0.1113997113997114,0
1605632400000,0.09408369408369409,0
1605632700000,0.09062049062049062,0
1605633000000,0.08282828282828283,0
1605633300000,0.084992784992785,0
1605633600000,0.0746031746031746,0
1605633900000,0.07431457431457432,0
1605634200000,0.0673881673881674,0
1605634500000,0.06810966810966812,0
1605634800000,0.05483405483405483,0
1605635100000,0.05281385281385282,0
1605635400000,0.06637806637806638,0
1605635700000,0.05367965367965369,0
1605636000000,0.05512265512265513,0
1605636300000,0.05353535353535354,0
1605636600000,0.04386724386724387,0
1605636900000,0.04862914862914863,0
1605637200000,0.04646464646464647,0
1605637500000,0.032756132756132754,0
1605637800000,0.04213564213564214,0
1605638100000,0.043001443001443006,0
1605638400000,0.031024531024531024,0
1605638700000,0.04458874458874459,0
1605639000000,0.03477633477633478,0
1605639300000,0.03910533910533911,0
1605639600000,0.03867243867243868,0
1605639900000,0.03636363636363636,0
1605640200000,0.04588744588744589,0
1605640500000,0.03953823953823954,0
1605640800000,0.043001443001443006,0
1605641100000,0.04256854256854257,0
1605641400000,0.04025974025974026,0
1605641700000,0.04314574314574315,0
1605642000000,0.044444444444444446,0
1605642300000,0.04761904761904762,0
1605642600000,0.045598845598845604,0
1605642900000,0.04761904761904762,0
1605643200000,0.04415584415584416,0
1605643500000,0.05353535353535354,0
1605643800000,0.047474747474747475,0
1605644100000,0.05064935064935065,0
1605644400000,0.04603174603174603,0
1605644700000,0.05728715728715729,0
1605645000000,0.06334776334776335,0
1605645300000,0.06695526695526695,0
1605645600000,0.0645021645021645,0
1605645900000,0.07316017316017316,0
1605646200000,0.06536796536796537,0
1605646500000,0.06767676767676768,0
1605646800000,0.07922077922077922,0
1605647100000,0.10461760461760462,0
1605647400000,0.0961038961038961,0
1605647700000,0.10404040404040403,0
1605648000000,0.1038961038961039,0
1605648300000,0.11183261183261184,0
1605648600000,0.12914862914862912,0
1605648900000,0.1349206349206349,0
1605649200000,0.1427128427128427,0
1605649500000,0.13953823953823952,0
1605649800000,0.15743145743145742,0
1605650100000,0.1733044733044733,0
1605650400000,0.17907647907647906,0
1605650700000,0.19999999999999998,0
1605651000000,0.22005772005772004,0
1605651300000,0.2095238095238095,0
1605651600000,0.24141414141414141,0
1605651900000,0.268975468975469,0
1605652200000,0.25396825396825395,0
1605652500000,0.2857142857142857,0
1605652800000,0.2802308802308802,0
1605653100000,0.26681096681096683,0
1605653400000,0.3089466089466089,0
1605653700000,0.3177489177489177,0
1605654000000,0.3101010101010101,0
1605654300000,0.3333333333333333,0
1605654600000,0.31875901875901874,0
1605654900000,0.3414141414141414,0
1605655200000,0.3481962481962482,0
1605655500000,0.33434343434343433,0
1605655800000,0.3360750360750361,0
1605656100000,0.317027417027417,0
1605656400000,0.3427128427128427,0
1605656700000,0.33924963924963925,0
1605657000000,0.2972582972582972,0
1605657300000,0.3246753246753247,0
1605657600000,0.3518037518037518,0
1605657900000,0.3164502164502164,0
1605658200000,0.348051948051948,0
1605658500000,0.3404040404040404,0
1605658800000,0.34415584415584416,0
1605659100000,0.32525252525252524,0
1605659400000,0.32914862914862913,0
1605659700000,0.33665223665223665,0
1605660000000,0.33174603174603173,0
1605660300000,0.35007215007215003,0
1605660600000,0.35873015873015873,0
1605660900000,0.3360750360750361,0
1605661200000,0.35223665223665224,0
1605661500000,0.3554112554112554,0
1605661800000,0.34963924963924964,0
1605662100000,0.3251082251082251,0
1605662400000,0.318037518037518,0
1605662700000,0.33953823953823953,0
1605663000000,0.3396825396825397,0
1605663300000,0.31327561327561326,0
1605663600000,0.31096681096681095,0
1605663900000,0.30735930735930733,0
1605664200000,0.35223665223665224,0
1605664500000,0.3398268398268398,0
1605664800000,0.4746031746031746,0
1605665100000,0.39826839826839827,0
1605665400000,0.37330447330447325,0
1605665700000,0.3691197691197691,0
1605666000000,0.35844155844155845,0
1605666300000,0.36666666666666664,0
1605666600000,0.37907647907647907,0
1605666900000,0.36637806637806636,0
1605667200000,0.32727272727272727,0
1605667500000,0.31082251082251083,0
1605667800000,0.32871572871572874,0
1605668100000,0.33232323232323235,0
1605668400000,0.31255411255411253,0
1605668700000,0.3266955266955267,0
1605669000000,0.327994227994228,0
1605669300000,0.31933621933621936,0
1605669600000,0.3025974025974026,0
1605669900000,0.2945165945165945,0
1605670200000,0.3017316017316017,0
1605670500000,0.29148629148629146,0
1605670800000,0.27474747474747474,0
1605671100000,0.28773448773448773,0
1605671400000,0.2815295815295815,0
1605671700000,0.3124098124098124,0
1605672000000,0.2623376623376623,0
1605672300000,0.27316017316017316,0
1605672600000,0.2662337662337662,0
1605672900000,0.2789321789321789,0
1605673200000,0.2561327561327561,0
1605673500000,0.2777777777777778,0
1605673800000,0.27835497835497836,0
1605674100000,0.2662337662337662,0
1605674400000,0.26839826839826836,0
1605674700000,0.26868686868686864,0
1605675000000,0.30216450216450214,0
1605675300000,0.26435786435786435,0
1605675600000,0.2701298701298701,0
1605675900000,0.3141414141414141,0
1605676200000,0.26868686868686864,0
1605676500000,0.24920634920634918,0
1605676800000,0.2632034632034632,0
1605677100000,0.23607503607503605,0
1605677400000,0.25815295815295813,0
1605677700000,0.2958152958152958,0
1605678000000,0.2510822510822511,0
1605678300000,0.2405483405483405,0
1605678600000,0.24502164502164503,0
1605678900000,0.24646464646464647,0
1605679200000,0.2434343434343434,0
1605679500000,0.24733044733044732,0
1605679800000,0.2546897546897547,0
1605680100000,0.3049062049062049,0
1605680400000,0.2598845598845599,0
1605680700000,0.27518037518037514,0
1605681000000,0.25815295815295813,0
1605681300000,0.27489177489177485,0
1605681600000,0.2701298701298701,0
1605681900000,0.258008658008658,0
1605682200000,0.2558441558441559,0
1605682500000,0.25295815295815294,0
1605682800000,0.27849927849927847,0
1605683100000,0.3124098124098124,0
1605683400000,0.26522366522366525,0
1605683700000,0.2714285714285714,0
1605684000000,0.2624819624819625,0
1605684300000,0.2933621933621934,0
1605684600000,0.2704184704184704,0
1605684900000,0.32395382395382394,0
1605685200000,0.278066378066378,0
1605685500000,0.2942279942279942,0
1605685800000,0.25281385281385277,0
1605686100000,0.26709956709956706,0
1605686400000,0.2761904761904762,0
1605686700000,0.261038961038961,0
1605687000000,0.2932178932178932,0
1605687300000,0.2698412698412698,0
1605687600000,0.24559884559884557,0
1605687900000,0.2597402597402597,0
1605688200000,0.2662337662337662,0
1605688500000,0.2554112554112554,0
1605688800000,0.3696969696969697,1
1605689100000,0.48499278499278503,1
1605689400000,0.44978354978354973,1
1605689700000,0.46190476190476193,1
1605690000000,0.4284271284271284,1
1605690300000,0.43694083694083696,1
1605690600000,0.44992784992784995,1
1605690900000,0.4388167388167388,1
